MacroPlot Name,Monitoring Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,15,3,2,,22,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 19,01Year10,6/16/2006 12:00:00 AM,16,3,2,,24.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 35,01Post,6/16/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 37,01Year2,6/16/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 37,01Year2,6/16/2006 12:00:00 AM,1,1,11,,13,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 37,01Year2,6/16/2006 12:00:00 AM,2,2,4,,10,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 26,01Year2,6/17/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 26,01Year2,6/17/2006 12:00:00 AM,1,1,10,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 23,Pre,6/17/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 23,Pre,6/17/2006 12:00:00 AM,1,1,3,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 23,Pre,6/17/2006 12:00:00 AM,2,1,3,,3.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 23,Pre,6/17/2006 12:00:00 AM,3,2,2,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 23,Pre,6/17/2006 12:00:00 AM,4,3,7,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 23,Pre,6/17/2006 12:00:00 AM,5,3,7,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 23,Pre,6/17/2006 12:00:00 AM,6,3,7,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 23,Pre,6/17/2006 12:00:00 AM,7,3,7,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 31,01Year2,6/18/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 16,Pre,6/18/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 16,Pre,6/18/2006 12:00:00 AM,1,1,1,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 16,Pre,6/18/2006 12:00:00 AM,2,1,1,,11,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 16,Pre,6/18/2006 12:00:00 AM,3,2,2,,4,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPO 16,Pre,6/18/2006 12:00:00 AM,4,3,7,,21,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 16,Pre,6/18/2006 12:00:00 AM,5,3,7,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 16,Pre,6/18/2006 12:00:00 AM,6,3,7,,5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 16,Pre,6/18/2006 12:00:00 AM,7,3,7,,3.1,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPO 16,01Post,11/7/2006 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 16,01Post,11/7/2006 12:00:00 AM,1,1,7,,15.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 16,01Post,11/7/2006 12:00:00 AM,2,2,4,,13.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 38,Pre,5/11/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 38,Pre,5/11/2007 12:00:00 AM,1,1,0,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 38,Pre,5/11/2007 12:00:00 AM,2,2,1,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 38,Pre,5/11/2007 12:00:00 AM,3,2,1,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 38,Pre,5/11/2007 12:00:00 AM,4,2,1,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 38,Pre,5/11/2007 12:00:00 AM,5,3,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 38,Pre,5/11/2007 12:00:00 AM,6,4,2,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 19,02Post,5/15/2007 12:00:00 AM,1,1,2,,10.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,2,1,2,,10.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,3,1,2,,8,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,4,2,2,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,5,2,2,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,6,2,2,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,7,3,2,,19,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 19,02Post,5/15/2007 12:00:00 AM,8,3,2,,21,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 02,03Year2,5/29/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 02,03Year2,5/29/2007 12:00:00 AM,1,1,0,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 02,03Year2,5/29/2007 12:00:00 AM,2,1,0,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 03,02Year2,5/31/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 03,02Year2,5/31/2007 12:00:00 AM,1,1,2,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 03,02Year2,5/31/2007 12:00:00 AM,2,2,3,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 09,03Year2,6/6/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 09,03Year2,6/6/2007 12:00:00 AM,1,1,6,,8.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 09,03Year2,6/6/2007 12:00:00 AM,2,2,9,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 09,03Year2,6/6/2007 12:00:00 AM,3,2,9,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 13,03Year2,6/6/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 13,03Year2,6/6/2007 12:00:00 AM,1,1,3,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 13,03Year2,6/6/2007 12:00:00 AM,2,1,3,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,1,1,2,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,2,1,2,,7,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,3,1,2,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,4,1,2,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,5,2,2,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,6,2,2,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,7,3,2,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,8,3,2,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 20,02Year5,6/7/2007 12:00:00 AM,9,4,0,,13,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 14,03Year2,6/11/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 24,01Year10,6/12/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 24,01Year10,6/12/2007 12:00:00 AM,1,1,0,,10.5,4,PIPO,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPO 24,01Year10,6/12/2007 12:00:00 AM,2,2,0,,7.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 24,01Year10,6/12/2007 12:00:00 AM,3,2,0,,18,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 24,01Year10,6/12/2007 12:00:00 AM,4,2,0,,3.4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 24,01Year10,6/12/2007 12:00:00 AM,5,3,1,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 22,02Year5,6/12/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 22,02Year5,6/12/2007 12:00:00 AM,1,1,0,,11,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 22,02Year5,6/12/2007 12:00:00 AM,2,2,0,,10,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 22,02Year5,6/12/2007 12:00:00 AM,3,3,0,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 21,02Year5,6/13/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 21,02Year5,6/13/2007 12:00:00 AM,1,1,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 21,02Year5,6/13/2007 12:00:00 AM,2,2,2,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 21,02Year5,6/13/2007 12:00:00 AM,3,2,2,,10.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 21,02Year5,6/13/2007 12:00:00 AM,4,3,4,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 21,02Year5,6/13/2007 12:00:00 AM,5,3,4,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 21,02Year5,6/13/2007 12:00:00 AM,6,4,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,1,1,7,,8.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,2,1,7,,8.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,3,1,7,,7.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,4,1,7,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,5,1,7,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,6,1,7,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,7,2,5,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,8,3,16,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,9,4,7,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 15,02Year5,6/14/2007 12:00:00 AM,10,4,7,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 16,01Year1,6/18/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 16,01Year1,6/18/2007 12:00:00 AM,1,1,7,,16.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 16,01Year1,6/18/2007 12:00:00 AM,2,2,4,,13.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 32,01Year1,6/20/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 32,01Year1,6/20/2007 12:00:00 AM,1,1,3,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 32,01Year1,6/20/2007 12:00:00 AM,2,2,9,,8,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 35,01Year1,6/20/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 36,01Year2,6/21/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 36,01Year2,6/21/2007 12:00:00 AM,1,1,8,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 36,01Year2,6/21/2007 12:00:00 AM,2,2,6,,11,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 36,01Year2,6/21/2007 12:00:00 AM,3,3,5,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 33,01Year2,6/21/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 33,01Year2,6/21/2007 12:00:00 AM,1,1,3,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 33,01Year2,6/21/2007 12:00:00 AM,2,2,2,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 33,01Year2,6/21/2007 12:00:00 AM,3,2,2,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,1,1,4,,6.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,2,1,4,,8,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,3,2,3,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 30,01Year2,6/25/2007 12:00:00 AM,4,3,3,,6.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 28,01Year1,6/25/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 28,01Year1,6/25/2007 12:00:00 AM,1,1,0,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 28,01Year1,6/25/2007 12:00:00 AM,2,2,1,,9.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 28,01Year1,6/25/2007 12:00:00 AM,3,2,1,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 17,02Year5,6/26/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 17,02Year5,6/26/2007 12:00:00 AM,1,1,1,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 17,02Year5,6/26/2007 12:00:00 AM,2,2,4,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 17,02Year5,6/26/2007 12:00:00 AM,3,2,4,,6,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 17,02Year5,6/26/2007 12:00:00 AM,4,3,5,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPO 34,PR02,6/26/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,1,1,9,,8,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,2,1,9,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,3,1,9,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,4,1,9,,14.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,5,2,1,,11.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,6,2,1,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,7,2,1,,19,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,8,2,1,,7,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,9,2,1,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 25,01Year1,6/27/2007 12:00:00 AM,10,2,1,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 38,01Post,10/13/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 38,01Post,10/13/2007 12:00:00 AM,1,1,0,,7.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 38,01Post,10/13/2007 12:00:00 AM,2,1,0,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 38,01Post,10/13/2007 12:00:00 AM,3,1,0,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 38,01Post,10/13/2007 12:00:00 AM,4,2,1,,7.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 38,01Post,10/13/2007 12:00:00 AM,5,2,1,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 38,01Post,10/13/2007 12:00:00 AM,6,2,1,,11,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPO 23,01Post,11/22/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 07,03Post,11/27/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 07,03Post,11/27/2007 12:00:00 AM,1,1,1,,6.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,,,,,,,,,,,,4,100.000000152,,,,,,,True,
PIPO 01,03Post,11/27/2007 12:00:00 AM,1,1,8,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,2,1,8,,5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,3,1,8,,3.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,4,1,8,,3.1,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,5,1,8,,4.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,6,1,8,,21,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,7,1,8,,4,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 01,03Post,11/27/2007 12:00:00 AM,8,1,8,,5.5,3,PIPO,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483648,1,9,,13,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483647,1,9,,5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483646,1,9,,3.5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483645,1,9,,4.5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483644,1,9,,3.5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483643,1,9,,4.5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483642,1,9,,6.5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483641,2,1,,5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483640,2,1,,11.5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483639,2,1,,10.5,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483638,2,1,,4,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483637,2,1,,4,3,PIPO,,,,,,,,,,,,,,
PIPO 25,01Year2,5/19/2008 9:47:10 AM,-2147483636,2,1,,4,3,PIPO,,,,,,,,,,,,,,
PIPO 35,01Year2,5/21/2008 12:58:16 PM,,,,,,,,,,,,4,100,,,,,,,True,
PIPO 32,01Year2,5/21/2008 2:15:16 PM,,,,,,,,,,,,4,100,,,,,,,True,
PIPO 32,01Year2,5/21/2008 2:15:16 PM,-2147483648,3,9,,8,3,PIPO,,,,,,,,,,,,,,
PIPO 07,03Year1,5/27/2008 9:34:03 AM,,,,,,,,,,,,4,100,,,,,,,True,
PIPO 07,03Year1,5/27/2008 9:34:03 AM,-2147483648,4,1,,6,3,PIPO,,,,,,,,,,,,,,
PIPO 28,01Year2,5/28/2008 3:29:10 PM,,,,,,,,,,,,4,100,,,,,,,True,
PIPO 28,01Year2,5/28/2008 3:29:10 PM,-2147483648,4,1,,10,3,PIPO,,,,,,,,,,,,,,
PIPO 23,01Year1,5/28/2008 5:05:22 PM,,,,,,,,,,,,4,100,,,,,,,True,
PIPO 23,01Year1,5/28/2008 5:05:22 PM,-2147483648,3,2,,10,3,PIPO,,,,,,,,,,,,,,
PIPO 01,03Year1,5/29/2008 1:45:03 PM,,,,,,,,,,,,4,100,,,,,,,True,
PIPO 01,03Year1,5/29/2008 1:45:03 PM,-2147483648,1,8,,18,3,PIPO,,,,,,,,,,,,,,
PIPO 01,03Year1,5/29/2008 1:45:03 PM,-2147483647,1,8,,5,3,PIPO,,,,,,,,,,,,,,
PIPO 01,03Year1,5/29/2008 1:45:03 PM,-2147483646,1,8,,5,3,PIPO,,,,,,,,,,,,,,
PIPO 01,03Year1,5/29/2008 1:45:03 PM,-2147483645,1,8,,4,3,PIPO,,,,,,,,,,,,,,
PIPO 01,03Year1,5/29/2008 1:45:03 PM,-2147483644,1,8,,3.1,3,PIPO,,,,,,,,,,,,,,
PIPO 01,03Year1,5/29/2008 1:45:03 PM,-2147483643,1,8,,4,3,PIPO,,,,,,,,,,,,,,
PIPO 19,02Year1,5/30/2008 9:45:51 AM,,,,,,,,,,,,4,100,,,,,,,True,
